orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
152.56,-5.69,118.31,-1.28,-0.45,1.23,1.76,-0.75,1.32,0.78,-9.34,-3.31,-0.97,-8.58,-4.63,28,10.42
151.13,-6.50,118.94,-1.04,-0.60,1.29,2.02,-1.10,1.97,0.91,-9.63,-2.74,-1.24,-8.46,-4.78,28,22.65
149.75,-7.25,119.44,-0.92,-0.59,1.30,1.59,-2.14,3.08,0.22,-10.96,-1.73,-1.36,-8.41,-4.85,28,9.26
148.50,-8.00,119.94,-0.88,-0.47,1.23,1.59,-2.55,3.11,-0.35,-10.33,-2.38,-1.47,-8.35,-4.91,28,0.54
147.44,-8.63,120.44,-0.89,-0.18,0.98,0.88,-1.45,2.26,-0.67,-9.75,-2.72,-1.56,-8.29,-4.98,28,12.09
145.88,-9.56,121.50,-0.86,-0.04,0.87,0.66,-0.94,2.00,-0.97,-9.18,-3.05,-1.69,-8.19,-5.12,28,11.35
145.38,-9.94,122.00,-0.81,0.08,0.81,0.56,-0.04,1.56,-1.13,-8.23,-3.56,-1.74,-8.14,-5.18,28,10.36
145.00,-10.19,122.44,-0.74,0.20,0.77,0.56,0.32,1.45,-1.29,-7.53,-3.88,-1.78,-8.09,-5.24,28,18.23
144.69,-10.50,122.88,-0.64,0.37,0.74,0.56,0.64,1.33,-1.26,-7.39,-3.96,-1.82,-8.04,-5.29,28,6.32
144.38,-10.94,123.75,-0.60,0.41,0.72,0.07,0.81,1.21,-1.79,-7.18,-4.13,-1.86,-8.00,-5.35,28,9.27
144.25,-11.13,124.19,-0.62,0.40,0.69,0.00,0.65,1.06,-1.89,-7.30,-4.34,-1.89,-7.95,-5.40,28,9.81
144.13,-11.31,124.63,-0.67,0.38,0.64,-0.05,0.67,1.29,-1.97,-7.24,-4.17,-1.95,-7.86,-5.53,28,12.0
144.00,-11.44,125.13,-0.76,0.37,0.60,0.57,0.98,0.96,-1.39,-6.81,-4.63,-1.97,-7.80,-5.60,28,10.82
143.81,-11.56,125.63,-0.93,0.39,0.58,0.98,1.25,0.89,-1.01,-6.48,-4.78,-1.99,-7.74,-5.67,28,15.69
143.50,-11.81,126.88,-1.00,0.41,0.57,1.43,1.34,0.80,-0.58,-6.32,-4.95,-2.01,-7.67,-5.76,28,6.0
143.38,-11.94,127.50,-1.03,0.46,0.56,2.32,1.76,0.63,0.29,-5.83,-5.20,-2.03,-7.60,-5.84,28,21.5
143.38,-11.94,128.19,-1.01,0.54,0.51,3.30,2.49,0.79,0.88,-5.97,-4.96,-2.03,-7.47,-6.01,28,0.0
143.56,-12.00,128.81,-0.95,0.68,0.56,1.33,0.01,-1.39,-0.71,-7.38,-7.48,-2.05,-7.40,-6.08,28,14.02
143.81,-12.13,129.94,-0.74,0.75,0.85,0.81,-0.96,-1.61,-1.25,-8.31,-7.76,-2.06,-7.34,-6.15,28,7.52
143.94,-12.25,130.50,-0.73,0.75,0.87,0.02,-1.92,-1.80,-2.05,-9.20,-8.03,-2.08,-7.28,-6.22,28,12.98
144.06,-12.31,131.00,-0.75,0.71,0.83,-0.79,-2.35,-1.72,-2.15,-7.84,-6.99,-2.11,-7.16,-6.35,28,11.0
144.13,-12.44,131.56,-0.77,0.67,0.78,-0.04,-0.68,-0.63,-1.60,-6.96,-6.44,-2.12,-7.09,-6.42,28,9.43
144.19,-12.44,132.13,-0.71,0.67,0.63,0.76,0.50,0.84,-1.35,-6.53,-5.63,-2.12,-7.04,-6.48,28,10.37
144.38,-12.44,132.63,-0.62,0.72,0.56,0.59,0.03,1.71,-1.52,-6.95,-4.83,-2.11,-6.99,-6.54,28,11.0
145.19,-12.31,133.50,-0.53,0.79,0.50,0.24,-0.73,1.47,-1.85,-7.67,-5.12,-2.09,-6.94,-6.59,28,11.29
145.81,-12.19,133.88,-0.52,0.87,0.43,0.02,-1.41,1.13,-2.48,-8.76,-6.42,-2.03,-6.85,-6.70,28,11.14
146.50,-11.94,134.31,-0.59,0.89,0.36,-0.44,-1.90,0.27,-1.99,-8.43,-6.76,-2.00,-6.80,-6.77,28,11.79
147.13,-11.75,134.81,-0.71,0.86,0.32,0.39,-1.10,0.03,-1.57,-7.84,-6.80,-1.97,-6.74,-6.83,28,14.1
147.63,-11.56,135.38,-0.90,0.66,0.25,0.53,-0.64,0.43,-1.40,-7.32,-6.47,-1.94,-6.68,-6.90,28,8.09
0.63,-11.25,136.50,-0.92,0.57,0.22,0.45,0.00,1.21,-1.46,-6.61,-5.76,-1.91,-6.61,-6.97,28,11.93
0.75,-11.13,137.06,-0.91,0.52,0.20,0.39,-0.02,1.59,-1.52,-6.84,-5.30,-1.87,-6.48,-7.11,28,9.35
0.88,-11.00,137.63,-0.90,0.49,0.16,0.34,-0.35,1.81,-1.74,-7.99,-6.12,-1.84,-6.42,-7.17,28,9.43
1.00,-10.81,138.13,-0.89,0.48,0.11,0.09,-1.57,1.05,-1.66,-8.36,-6.68,-1.81,-6.35,-7.24,28,10.97
1.13,-10.63,138.69,-0.86,0.51,0.03,0.17,-2.35,0.17,-1.61,-8.65,-7.13,-1.78,-6.29,-7.30,28,16.37
1.25,-10.25,139.69,-0.80,0.51,0.03,0.07,-2.67,-0.26,-1.66,-8.91,-7.62,-1.74,-6.24,-7.35,28,7.54
1.31,-10.06,140.13,-0.72,0.48,0.03,-0.14,-2.97,-0.97,-1.85,-9.16,-8.38,-1.71,-6.18,-7.41,28,17.52
1.38,-9.88,140.50,-0.62,0.42,0.03,-0.04,-2.92,-0.80,-1.62,-8.94,-7.93,-1.66,-6.10,-7.49,28,5.74
1.44,-9.75,140.75,-0.51,0.32,0.03,0.16,-3.38,0.35,-1.48,-9.45,-7.16,-1.65,-6.07,-7.51,28,11.05
1.50,-9.63,141.25,-0.36,0.09,0.01,0.22,-3.85,0.48,-1.42,-9.90,-7.05,-1.64,-6.04,-7.54,28,21.46
1.44,-9.63,141.44,-0.33,0.00,-0.03,0.28,-4.42,0.40,-1.36,-10.44,-7.15,-1.64,-6.02,-7.56,28,0.0
1.38,-9.63,141.56,-0.31,-0.05,-0.07,0.00,-4.88,0.29,-1.64,-10.88,-7.28,-1.64,-5.98,-7.59,28,9.53
1.31,-9.63,141.75,-0.29,-0.08,-0.09,-0.16,-5.99,-0.52,-1.81,-11.96,-8.12,-1.64,-5.96,-7.60,28,11.64
1.19,-9.63,141.88,-0.17,-0.16,-0.07,-0.23,-6.19,-0.89,-1.89,-12.14,-8.51,-1.65,-5.95,-7.61,28,11.49
1.06,-9.75,141.94,-0.04,-0.21,-0.03,0.00,-6.32,-0.78,-1.67,-12.28,-8.39,-1.66,-5.95,-7.61,28,22.32
1.50,-9.88,141.88,0.12,-0.28,-0.01,0.28,-6.24,-0.45,-1.39,-12.20,-8.05,-1.68,-5.96,-7.60,28,12.22
1.38,-10.00,141.69,0.30,-0.34,-0.03,0.87,-7.22,1.26,-0.85,-13.25,-6.27,-1.73,-6.02,-7.54,28,9.05
1.31,-10.13,141.38,0.61,-0.37,-0.24,0.82,-9.04,2.20,-0.92,-15.11,-5.29,-1.74,-6.07,-7.49,28,0.0
0.88,-10.25,140.56,0.65,-0.29,-0.37,0.63,-9.53,2.83,-1.11,-15.65,-4.62,-1.74,-6.12,-7.45,28,10.01
1.13,-10.13,140.19,0.60,-0.12,-0.49,0.53,-9.73,3.71,-1.19,-15.90,-3.70,-1.72,-6.17,-7.41,28,10.98
0.88,-9.81,139.88,0.51,0.16,-0.56,0.61,-8.66,4.04,-1.05,-14.38,-3.72,-1.61,-6.26,-7.36,28,11.53
0.63,-9.44,139.63,0.47,0.44,-0.58,0.80,-7.87,3.32,-0.72,-14.18,-4.02,-1.52,-6.31,-7.34,28,16.61
0.44,-8.94,139.31,0.67,0.76,-0.65,1.24,-7.76,3.08,-0.18,-14.13,-4.23,-1.43,-6.36,-7.31,28,5.52
0.31,-8.38,138.94,0.84,0.74,-0.77,1.76,-8.52,2.87,0.42,-14.96,-4.40,-1.33,-6.43,-7.27,28,8.35
0.13,-7.19,137.88,1.03,0.66,-0.97,1.55,-9.42,3.23,0.32,-15.94,-3.98,-1.22,-6.52,-7.21,28,10.59
359.63,-6.50,137.13,1.23,0.60,-1.17,1.12,-10.71,3.25,-1.15,-20.55,-2.73,-0.98,-6.73,-7.06,28,14.07
359.13,-5.69,136.38,1.40,0.65,-1.32,-0.16,-13.82,4.33,-1.96,-22.13,-2.40,-0.83,-6.84,-6.96,28,10.56
358.56,-4.88,135.44,1.55,0.78,-1.38,-1.12,-15.28,4.56,-1.88,-22.90,-2.30,-0.68,-6.97,-6.86,28,10.19
167.06,-4.00,134.50,1.84,1.06,-1.20,-0.96,-16.62,3.23,-1.50,-23.72,-3.50,-0.53,-7.09,-6.74,28,11.41
171.44,-2.25,132.44,1.92,1.03,-1.15,0.77,-16.76,2.78,0.38,-23.99,-3.83,-0.38,-7.22,-6.61,28,38.14
173.25,-1.44,131.31,2.02,0.79,-1.30,0.89,-17.36,1.66,0.29,-26.69,-4.67,-0.10,-7.49,-6.32,28,9.44
174.75,-0.56,130.13,2.08,0.51,-1.59,0.01,-21.18,2.12,0.07,-28.80,-4.04,0.06,-7.61,-6.17,28,7.68
176.38,0.31,129.00,2.02,0.51,-2.13,-0.23,-21.73,1.36,0.01,-29.46,-4.65,0.24,-7.73,-6.02,28,0.85
180.25,2.69,126.88,1.83,0.89,-2.24,-0.05,-22.11,0.57,0.41,-29.94,-5.31,0.47,-7.83,-5.88,28,9.3
182.88,4.19,126.06,1.45,1.38,-2.24,0.64,-24.01,-3.64,1.35,-31.91,-9.40,0.99,-7.92,-5.68,28,2.0
186.06,5.81,125.63,0.84,1.90,-2.24,2.24,-20.75,-6.63,3.24,-28.68,-12.32,1.28,-7.91,-5.64,28,8.5
189.69,7.50,125.44,0.19,2.20,-2.26,2.87,-19.26,-8.93,5.50,-25.10,-15.30,1.59,-7.85,-5.65,28,12.06
193.50,9.31,125.75,-1.37,2.42,-2.43,4.48,-14.00,-10.61,6.39,-21.74,-16.32,1.91,-7.73,-5.71,28,11.29
202.38,13.13,127.63,-2.26,2.43,-2.54,5.68,-12.71,-11.65,7.91,-20.27,-17.48,2.23,-7.55,-5.83,28,11.12
207.50,15.13,129.38,-3.25,2.43,-2.64,4.61,-10.11,-11.43,7.17,-17.42,-17.45,2.56,-7.31,-6.01,28,10.62
213.38,17.13,131.81,-4.31,2.39,-2.76,5.58,-7.31,-11.54,8.48,-14.29,-17.79,3.22,-6.55,-6.53,28,10.73
220.25,19.19,134.88,-5.49,2.25,-2.94,4.11,0.27,-5.84,7.67,-5.74,-12.72,3.55,-6.01,-6.87,28,12.9
228.38,21.25,138.75,-7.58,1.80,-3.58,0.70,1.04,0.00,4.58,-4.32,-7.23,3.87,-5.37,-7.22,28,9.98
345.63,25.19,148.50,-8.20,1.55,-3.87,-4.20,3.41,5.41,-0.02,-1.21,-2.14,4.17,-4.63,-7.56,28,10.28
344.81,26.88,153.94,-8.53,1.35,-3.93,-5.12,3.91,8.24,-0.68,0.08,0.39,4.43,-3.83,-7.85,28,9.57
344.00,28.38,159.63,-8.62,1.26,-3.91,-5.16,2.33,7.46,-0.54,-0.17,-0.01,4.86,-2.13,-8.24,28,10.52
343.19,29.69,165.44,-8.63,1.24,-3.90,-5.60,0.85,8.30,-0.58,-0.40,-0.02,5.02,-1.25,-8.32,28,13.05
342.44,30.81,171.38,-8.59,1.24,-3.88,-5.74,-0.04,8.24,-0.59,-0.41,-0.08,5.15,-0.37,-8.33,28,8.25
340.88,32.38,-176.44,-8.56,1.24,-3.86,-5.83,-0.96,8.19,-0.58,-0.45,-0.07,5.25,0.50,-8.26,28,9.99
340.06,32.81,-170.31,-8.54,1.24,-3.86,-5.83,-1.81,8.01,-0.52,-0.43,-0.11,5.34,2.24,-7.91,28,11.39
339.25,33.00,-164.13,-8.54,1.24,-3.86,-5.81,-2.64,7.86,-0.47,-0.40,-0.16,5.33,3.08,-7.62,28,11.89
338.50,32.94,-157.94,-8.53,1.24,-3.85,-5.78,-4.37,7.21,-0.49,-0.47,-0.05,5.29,3.89,-7.27,28,34.66
337.63,32.69,-151.81,-8.51,1.23,-3.86,-5.66,-5.10,6.72,-0.44,-0.43,-0.13,5.22,4.67,-6.85,28,8.91
69.25,31.38,-139.69,-8.50,1.21,-3.87,-5.60,-5.93,6.15,-0.49,-0.51,-0.22,5.11,5.41,-6.38,28,9.52
76.81,30.38,-133.75,-8.50,1.20,-3.88,-5.37,-6.60,5.52,-0.35,-0.55,-0.30,4.78,6.74,-5.26,28,0.53
83.38,29.19,-127.94,-8.49,1.19,-3.89,-5.14,-7.29,4.95,-0.39,-0.59,-0.33,4.57,7.33,-4.63,28,7.53
89.19,27.81,-122.25,-8.49,1.18,-3.90,-4.65,-8.53,3.65,-0.31,-0.68,-0.30,4.33,7.85,-3.95,28,3.93
94.25,26.25,-116.69,-8.48,1.17,-3.93,-4.43,-9.02,2.93,-0.36,-0.71,-0.31,4.07,8.30,-3.24,28,35.13
102.81,22.63,-106.06,-8.47,1.17,-3.95,-4.12,-9.53,2.15,-0.34,-0.83,-0.35,3.46,9.00,-1.74,28,8.63
106.50,20.69,-100.88,-8.46,1.17,-3.96,-3.83,-9.89,1.35,-0.36,-0.86,-0.39,3.12,9.24,-0.95,28,10.29
109.81,18.56,-95.88,-8.45,1.18,-3.98,-3.48,-10.11,0.56,-0.33,-0.92,-0.37,2.77,9.40,-0.16,28,4.01
112.88,16.44,-90.94,-8.44,1.18,-3.98,-2.71,-10.44,-1.01,-0.30,-0.95,-0.38,2.40,9.48,0.63,28,4.84
118.25,11.94,-81.38,-8.42,1.19,-4.00,-2.31,-10.44,-1.85,-0.28,-0.96,-0.41,2.02,9.48,1.43,28,4.8
120.69,9.63,-76.63,-8.40,1.19,-4.01,-1.90,-10.38,-2.60,-0.26,-1.02,-0.36,1.24,9.25,3.00,28,14.78
122.94,7.25,-72.00,-8.38,1.19,-4.02,-1.51,-10.27,-3.36,-0.24,-1.04,-0.33,0.84,9.02,3.75,28,15.24
125.13,4.94,-67.38,-8.37,1.20,-4.06,-1.09,-10.07,-4.08,-0.25,-1.07,-0.32,0.45,8.71,4.47,28,0.0
127.19,2.63,-62.75,-8.35,1.20,-4.07,-0.30,-9.43,-5.53,-0.24,-1.09,-0.36,0.06,8.33,5.16,28,10.11
131.00,-1.88,-53.50,-8.32,1.20,-4.10,0.07,-8.99,-6.13,-0.25,-1.10,-0.31,-0.32,7.88,5.82,28,11.48
132.81,-4.06,-48.88,-8.31,1.20,-4.11,0.45,-8.51,-6.77,-0.24,-1.14,-0.34,-1.06,6.79,6.98,28,10.74
134.56,-6.19,-44.19,-8.30,1.20,-4.13,0.83,-7.94,-7.27,-0.23,-1.15,-0.28,-1.40,6.16,7.49,28,11.89
136.25,-8.19,-39.44,-8.28,1.20,-4.13,1.49,-6.64,-8.25,-0.23,-1.15,-0.30,-1.72,5.48,7.94,28,9.54
137.94,-10.13,-34.63,-8.26,1.20,-4.16,1.80,-5.89,-8.60,-0.22,-1.13,-0.27,-2.02,4.76,8.32,28,11.86
141.19,-13.56,-24.75,-8.25,1.19,-4.17,2.09,-5.12,-8.86,-0.21,-1.13,-0.21,-2.30,3.99,8.65,28,10.59
142.75,-15.06,-19.69,-8.24,1.19,-4.18,2.33,-4.32,-9.14,-0.21,-1.12,-0.23,-2.55,3.19,8.91,28,10.98
144.38,-16.38,-14.56,-8.22,1.19,-4.19,2.57,-3.50,-9.33,-0.18,-1.10,-0.25,-2.95,1.52,9.22,28,13.17
145.94,-17.50,-9.38,-8.21,1.20,-4.20,2.91,-1.80,-9.56,-0.18,-1.13,-0.28,-3.10,0.67,9.27,28,10.19
149.06,-19.13,1.19,-8.19,1.19,-4.23,3.03,-0.96,-9.56,-0.18,-1.15,-0.30,-3.22,-0.19,9.26,28,10.44
150.69,-19.63,6.56,-8.18,1.18,-4.24,3.11,-0.12,-9.49,-0.18,-1.17,-0.31,-3.30,-1.05,9.17,28,9.45
152.31,-19.88,11.94,-8.17,1.18,-4.25,3.20,0.70,-9.34,-0.13,-1.19,-0.37,-3.34,-2.75,8.79,28,13.52
153.94,-19.94,17.38,-8.15,1.18,-4.26,3.21,1.55,-9.16,-0.10,-1.20,-0.38,-3.31,-3.57,8.50,28,12.1
155.56,-19.75,22.75,-8.14,1.17,-4.27,3.16,3.16,-8.57,-0.08,-1.19,-0.41,-3.24,-4.36,8.15,28,6.66
157.25,-19.31,28.13,-8.13,1.17,-4.28,3.08,3.90,-8.22,-0.04,-1.21,-0.47,-3.13,-5.12,7.75,28,11.12
160.81,-17.75,38.69,-8.11,1.16,-4.30,2.96,4.63,-7.78,-0.03,-1.20,-0.50,-2.99,-5.84,7.28,28,10.45
162.63,-16.69,43.88,-8.10,1.15,-4.31,2.80,5.28,-7.32,-0.01,-1.22,-0.55,-2.60,-7.13,6.20,28,17.19
164.56,-15.38,48.94,-8.09,1.15,-4.32,2.62,5.90,-6.78,0.05,-1.23,-0.58,-2.35,-7.69,5.59,28,6.29
166.56,-13.88,53.94,-8.07,1.15,-4.33,2.40,6.46,-6.18,0.07,-1.22,-0.66,-2.08,-8.20,4.95,28,9.45
168.63,-12.25,58.88,-8.06,1.14,-4.34,1.94,7.39,-5.05,0.17,-1.24,-0.78,-1.77,-8.64,4.27,28,12.69
173.13,-8.44,68.38,-8.03,1.14,-4.36,1.61,7.75,-4.40,0.17,-1.26,-0.83,-1.44,-9.01,3.57,28,9.49
175.56,-6.38,73.00,-8.01,1.13,-4.37,1.30,8.06,-3.71,0.20,-1.25,-0.86,-0.72,-9.55,2.10,28,14.13
178.19,-4.19,77.56,-8.01,1.13,-4.39,0.97,8.26,-2.99,0.25,-1.28,-0.88,-0.33,-9.70,1.35,28,8.76
180.94,-1.88,82.00,-7.99,1.13,-4.39,0.65,8.43,-2.33,0.38,-1.27,-1.06,0.07,-9.78,0.60,28,10.52
183.88,0.38,86.44,-7.97,1.13,-4.40,-0.07,8.52,-0.99,0.41,-1.27,-1.14,0.49,-9.79,-0.15,28,11.04
187.06,2.81,90.88,-7.94,1.12,-4.42,-0.42,8.46,-0.30,0.48,-1.26,-1.19,0.91,-9.72,-0.89,28,12.83
194.25,7.81,99.56,-7.93,1.12,-4.43,-0.81,8.33,0.41,0.52,-1.24,-1.20,1.34,-9.57,-1.62,28,9.42
198.31,10.38,103.94,-7.91,1.12,-4.44,-1.22,8.10,1.07,0.54,-1.25,-1.25,1.76,-9.36,-2.32,28,12.66
202.81,12.94,108.31,-7.90,1.11,-4.45,-1.61,7.81,1.76,0.60,-1.24,-1.28,2.61,-8.71,-3.66,28,19.21
207.75,15.44,112.81,-7.86,1.11,-4.47,-2.39,7.06,3.01,0.63,-1.22,-1.26,3.02,-8.28,-4.28,28,12.03
219.38,20.38,121.88,-7.85,1.11,-4.48,-2.78,6.59,3.61,0.64,-1.20,-1.24,3.42,-7.80,-4.85,28,7.33
226.19,22.81,126.56,-7.84,1.11,-4.49,-3.09,6.14,4.12,0.70,-1.10,-1.26,3.80,-7.25,-5.39,28,24.52
233.88,25.13,131.38,-7.83,1.10,-4.50,-3.47,5.63,4.57,0.70,-0.91,-1.27,4.50,-6.00,-6.30,28,0.9
242.44,27.31,136.38,-7.81,1.10,-4.51,-4.12,4.45,5.42,0.70,-0.85,-1.25,4.82,-5.31,-6.68,28,10.0
252.13,29.44,141.50,-7.76,1.09,-4.53,-4.41,3.85,5.84,0.70,-0.72,-1.16,5.11,-4.57,-7.00,28,9.16
345.50,33.19,152.25,-7.75,1.09,-4.54,-4.69,3.17,6.16,0.67,-0.64,-1.09,5.37,-3.81,-7.26,28,0.0
344.50,34.81,157.94,-7.73,1.08,-4.55,-4.92,2.42,6.38,0.67,-0.59,-1.07,5.79,-2.20,-7.59,28,11.57
343.44,36.19,163.75,-7.71,1.08,-4.56,-5.13,1.81,6.50,0.67,-0.25,-1.09,5.95,-1.37,-7.66,28,11.87
342.44,37.38,169.75,-7.70,1.07,-4.58,-5.40,0.38,6.59,0.66,-0.15,-1.08,6.07,-0.54,-7.67,28,11.4
341.38,38.25,175.94,-7.68,1.06,-4.59,-5.47,-0.33,6.54,0.68,-0.03,-1.08,6.15,0.29,-7.62,28,10.04
339.25,39.19,-171.38,-7.64,1.04,-4.63,-5.40,-0.48,5.95,0.79,0.64,-1.55,6.20,1.13,-7.51,28,13.23
338.00,39.13,-164.94,-7.62,0.90,-4.84,4.17,17.49,-5.07,10.37,19.46,-12.41,6.04,2.80,-7.19,28,9.76
335.81,38.00,-158.63,-6.56,-0.05,-6.33,9.31,37.45,-10.75,25.20,24.44,-20.06,5.66,3.54,-7.17,28,9.95
332.38,35.25,-153.63,-4.09,-1.87,-8.03,19.53,20.89,-12.89,26.29,15.05,-10.06,5.08,4.07,-7.32,28,11.58
328.38,31.25,-150.88,0.23,-5.49,-7.58,16.68,18.25,8.01,21.06,22.65,0.42,4.37,4.40,-7.58,28,11.1
322.13,22.00,-149.00,-0.28,-5.58,-6.49,0.84,25.25,9.90,4.52,29.94,2.11,3.67,4.68,-7.79,28,10.46
320.50,18.44,-147.69,-1.81,-4.74,-4.61,1.66,10.53,-13.07,-9.94,-4.88,-20.72,2.77,5.29,-7.77,28,23.01
320.06,16.38,-145.75,-3.39,-2.93,-2.26,-12.71,-10.17,-12.94,-31.61,3.04,-26.34,2.66,5.57,-7.61,28,0.33
320.88,15.75,-143.75,-3.09,-0.06,2.12,18.63,0.96,-1.50,21.41,6.70,-8.95,2.77,5.74,-7.44,28,12.23
323.50,17.75,-141.94,-1.08,1.17,2.35,18.69,-8.44,-5.23,21.68,-2.69,-12.58,2.99,5.75,-7.35,28,9.49
324.44,19.06,-142.38,0.52,1.37,2.17,13.26,-0.59,-2.78,16.27,8.97,-14.79,3.37,5.51,-7.37,28,12.02
325.31,20.06,-143.19,1.03,0.75,2.02,12.90,3.46,-7.42,16.27,8.97,-14.79,3.47,5.37,-7.43,28,9.62
326.13,20.75,-144.13,1.16,0.13,1.82,11.29,5.23,-8.53,15.62,10.17,-16.43,3.54,5.24,-7.48,28,11.24
326.94,21.13,-144.94,0.50,-0.40,1.47,9.69,3.39,-8.92,13.27,8.56,-16.45,3.58,5.16,-7.52,28,11.25
328.63,21.75,-145.88,0.11,-0.24,1.44,8.35,0.51,-7.84,11.99,5.62,-15.38,3.63,5.10,-7.54,28,11.66
329.44,22.19,-146.13,-0.09,-0.01,1.45,7.44,0.43,-6.19,11.15,5.49,-13.73,3.71,5.05,-7.53,28,15.81
330.19,22.63,-146.31,-0.12,0.03,1.40,6.57,1.02,-5.09,10.35,6.04,-12.62,3.84,4.97,-7.52,28,5.49
331.00,23.06,-146.56,-0.05,-0.05,1.35,4.79,4.05,-2.29,8.68,8.96,-9.83,3.89,4.91,-7.53,28,10.59
331.69,23.38,-146.88,0.42,-0.13,1.24,5.14,4.97,-1.44,9.09,9.81,-9.00,3.94,4.83,-7.56,28,11.65
332.94,24.00,-148.06,0.77,-0.10,1.20,5.12,6.14,-0.31,9.12,10.87,-7.92,3.99,4.73,-7.60,28,9.96
333.44,24.31,-149.00,1.16,-0.04,1.17,5.87,8.27,0.98,9.91,12.87,-6.67,4.04,4.59,-7.65,28,13.78
333.88,24.63,-150.06,1.50,0.00,1.11,5.53,8.09,1.56,8.44,12.27,-5.58,4.14,4.26,-7.79,28,7.66
334.19,25.00,-151.25,1.76,0.07,1.07,3.37,7.04,2.01,7.57,11.12,-5.85,4.20,4.07,-7.86,28,11.39
334.50,25.38,-152.56,2.14,0.42,1.05,2.92,5.53,0.72,7.20,9.40,-7.20,4.27,3.86,-7.93,28,10.25
334.75,25.81,-153.94,2.14,0.42,1.05,2.35,6.63,-0.77,6.72,10.29,-8.75,4.36,3.65,-7.98,28,9.25
335.00,26.44,-155.31,2.13,0.97,1.19,2.58,7.38,-2.04,7.06,10.82,-10.06,4.48,3.44,-8.01,28,15.6
335.56,28.13,-158.13,2.17,1.26,1.32,1.88,7.36,-3.24,6.50,10.58,-11.26,4.77,2.98,-8.03,28,7.07
335.88,29.06,-159.56,2.16,1.38,1.40,1.27,3.74,-5.66,7.63,11.93,-14.92,4.90,2.76,-8.02,28,13.29
336.25,30.00,-160.94,1.94,1.24,1.43,2.72,9.16,-6.90,7.81,12.22,-14.22,5.03,2.53,-8.02,28,7.82
336.75,30.81,-162.44,1.97,1.05,1.56,1.03,6.07,-5.25,6.16,8.38,-13.29,5.13,2.30,-8.03,28,10.4
337.25,31.50,-163.94,1.75,0.66,1.64,1.76,4.67,-6.28,6.98,6.76,-14.31,5.21,2.09,-8.03,28,24.75
338.50,32.75,-166.81,1.58,0.69,1.71,0.36,5.02,-3.69,8.01,6.50,-13.36,5.39,1.69,-8.01,28,10.66
339.19,33.31,-168.06,1.31,0.73,1.69,2.62,4.81,-5.35,9.24,6.82,-11.76,5.47,1.50,-7.99,28,0.0
339.88,33.94,-169.31,1.25,0.78,1.70,3.77,5.32,-3.76,8.64,5.58,-11.91,5.55,1.32,-7.96,28,9.98
340.63,34.50,-170.56,0.82,0.70,1.77,1.11,6.34,-3.34,6.74,7.50,-11.28,5.63,1.16,-7.94,28,40.36
342.25,35.44,-172.56,0.54,0.54,1.64,-0.67,4.60,-5.49,5.02,5.63,-13.40,5.73,0.93,-7.89,28,6.29
342.94,35.75,-173.25,0.32,0.37,1.37,-0.97,3.56,-5.63,4.76,4.49,-13.53,5.75,0.87,-7.89,28,23.19
343.50,35.94,-173.63,-0.01,0.15,1.06,-0.57,3.59,-4.79,6.24,4.40,-11.97,5.76,0.85,-7.88,28,0.0
344.00,36.00,-173.75,-0.35,0.02,0.75,1.10,3.10,-4.06,6.87,3.99,-11.94,5.76,0.88,-7.88,28,2.27
344.75,36.06,-173.19,-0.96,0.02,0.36,1.36,3.75,-4.13,7.14,4.68,-12.00,5.77,0.93,-7.87,28,16.32
345.13,36.06,-172.69,-1.12,0.03,0.29,1.37,3.43,-4.35,7.15,4.43,-12.21,5.78,1.08,-7.84,28,0.26
345.50,36.13,-172.13,-1.16,0.00,0.24,2.31,3.70,-5.55,8.10,4.78,-13.40,5.78,1.14,-7.83,28,10.52
345.81,36.13,-171.69,-1.05,-0.02,0.28,1.01,0.67,-2.57,6.79,1.86,-10.40,5.78,1.18,-7.83,28,0.0
346.25,36.13,-171.38,-1.02,-0.17,0.44,-0.57,1.54,-3.28,5.20,2.78,-11.11,5.77,1.23,-7.82,28,10.37
347.13,36.00,-170.50,-1.14,-0.19,0.33,0.43,1.27,-3.18,6.20,2.58,-11.00,5.76,1.30,-7.82,28,9.35
347.44,35.88,-169.88,-1.25,-0.19,0.24,0.64,0.81,-3.47,6.39,2.20,-11.28,5.75,1.38,-7.81,28,10.45
347.81,35.75,-169.13,-1.45,-0.25,0.10,0.77,0.37,-3.50,6.47,2.02,-9.64,5.71,1.62,-7.80,28,11.62
348.06,35.56,-168.25,-1.68,-0.34,-0.04,0.66,0.47,-1.01,6.34,2.25,-8.80,5.67,1.77,-7.79,28,11.26
348.31,35.38,-167.13,-2.04,-0.32,-0.44,0.84,-0.19,-0.31,6.49,1.75,-8.09,5.64,1.95,-7.77,28,11.37
348.50,35.13,-165.88,-2.10,-0.19,-0.59,2.87,-1.06,-1.01,8.49,1.07,-8.76,5.62,2.14,-7.74,28,32.78
348.56,34.81,-163.13,-2.04,-0.07,-0.65,4.30,-1.07,-0.90,9.90,1.25,-8.61,5.58,2.50,-7.65,28,0.0
348.56,34.69,-161.88,-1.88,-0.00,-0.60,3.78,-1.07,-0.48,7.99,0.57,-7.46,5.57,2.66,-7.61,28,7.25
