orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
258.00,-83.94,-5.44,0.05,1.02,-2.01,0.29,-2.89,1.01,-9.45,-1.96,1.46,-9.77,0.74,0.24,28,13.01
259.00,-85.38,-4.31,0.08,2.09,-1.93,10.59,-0.42,0.48,0.80,0.14,0.49,-9.79,0.56,0.01,28,9.89
260.06,-86.63,-3.31,0.05,2.36,-1.89,10.42,-0.38,-1.14,0.63,0.00,-1.35,-9.79,0.38,-0.20,28,21.13
262.06,-87.19,-178.75,0.05,2.33,-1.89,10.36,0.03,0.30,0.56,0.24,-0.11,-9.79,0.20,-0.42,28,0.22
263.13,-86.19,-179.81,0.05,2.30,-1.89,10.28,0.31,0.16,0.50,0.34,-0.47,-9.78,0.03,-0.64,28,10.6
264.25,-84.88,179.13,0.05,2.28,-1.88,10.38,0.29,0.27,0.49,0.34,-0.61,-9.74,-0.32,-1.07,28,10.59
265.31,-83.38,178.06,0.06,2.23,-1.88,10.22,0.71,0.70,0.51,0.21,-0.57,-9.70,-0.50,-1.28,28,12.37
267.63,-80.31,155.44,0.07,2.22,-1.88,10.13,0.93,0.96,0.46,0.25,-0.52,-9.66,-0.68,-1.49,28,8.6
268.88,-78.81,153.13,0.08,2.21,-1.88,10.06,1.20,1.16,0.44,0.34,-0.53,-9.62,-0.85,-1.69,28,10.35
270.13,-77.25,151.44,0.08,2.20,-1.88,10.00,1.38,1.34,0.43,0.34,-0.55,-9.50,-1.20,-2.10,28,13.88
271.38,-75.63,150.06,0.08,2.19,-1.88,9.88,1.61,1.56,0.36,0.42,-0.56,-9.43,-1.38,-2.30,28,9.29
272.69,-74.06,148.94,0.09,2.16,-1.88,9.72,1.97,1.98,0.36,0.41,-0.51,-9.35,-1.55,-2.49,28,12.53
274.00,-72.50,148.06,0.09,2.16,-1.88,9.62,2.12,2.16,0.35,0.40,-0.52,-9.27,-1.72,-2.68,28,8.99
276.81,-69.38,146.63,0.09,2.15,-1.88,9.51,2.30,2.33,0.33,0.40,-0.54,-9.18,-1.89,-2.88,28,12.25
278.25,-67.81,146.00,0.09,2.15,-1.88,9.37,2.49,2.51,0.29,0.43,-0.55,-8.97,-2.23,-3.25,28,11.32
279.75,-66.25,145.50,0.09,2.14,-1.87,9.27,2.65,2.71,0.26,0.40,-0.52,-8.86,-2.39,-3.43,28,8.59
281.31,-64.69,145.06,0.09,2.13,-1.88,9.13,2.79,2.90,0.24,0.38,-0.50,-8.74,-2.55,-3.61,28,9.52
282.88,-63.13,144.69,0.09,2.12,-1.88,8.86,3.09,3.29,0.23,0.37,-0.49,-8.62,-2.72,-3.79,28,10.93
284.50,-61.56,144.31,0.09,2.11,-1.87,8.72,3.25,3.45,0.22,0.37,-0.50,-8.49,-2.87,-3.96,28,10.99
287.88,-58.44,143.69,0.09,2.10,-1.87,8.56,3.41,3.64,0.20,0.37,-0.48,-8.21,-3.18,-4.29,28,10.15
289.63,-56.88,143.38,0.09,2.09,-1.87,8.41,3.52,3.83,0.19,0.33,-0.45,-8.07,-3.33,-4.45,28,9.24
291.38,-55.38,143.13,0.09,2.09,-1.87,8.28,3.71,3.99,0.18,0.34,-0.46,-7.91,-3.48,-4.61,28,10.52
293.25,-53.81,142.88,0.09,2.08,-1.87,7.91,3.98,4.28,0.15,0.34,-0.48,-7.75,-3.63,-4.77,28,12.23
295.19,-52.25,142.69,0.09,2.06,-1.87,7.75,4.13,4.45,0.15,0.36,-0.46,-7.59,-3.77,-4.92,28,11.41
299.19,-49.19,142.25,0.09,2.05,-1.87,7.59,4.27,4.58,0.16,0.36,-0.47,-7.42,-3.91,-5.06,28,10.23
301.25,-47.69,142.06,0.09,2.05,-1.87,7.43,4.42,4.73,0.18,0.37,-0.46,-7.25,-4.05,-5.20,28,13.02
303.44,-46.13,141.88,0.10,2.04,-1.87,7.25,4.55,4.89,0.17,0.38,-0.50,-6.89,-4.31,-5.47,28,10.93
305.63,-44.63,141.75,0.09,2.04,-1.87,6.87,4.80,5.15,0.17,0.36,-0.45,-6.70,-4.44,-5.60,28,9.65
310.25,-41.56,141.38,0.10,2.02,-1.87,6.68,4.93,5.26,0.17,0.36,-0.46,-6.51,-4.57,-5.73,28,10.27
312.69,-40.06,141.25,0.10,2.02,-1.87,6.50,5.05,5.39,0.19,0.36,-0.46,-6.31,-4.69,-5.85,28,11.95
315.19,-38.50,141.13,0.10,2.01,-1.87,6.30,5.15,5.47,0.19,0.33,-0.49,-5.90,-4.92,-6.08,28,10.62
317.69,-37.00,140.94,0.10,1.99,-1.86,6.10,5.24,5.57,0.17,0.30,-0.48,-5.70,-5.03,-6.18,28,12.87
320.31,-35.50,140.81,0.11,1.98,-1.86,5.67,5.45,5.82,0.18,0.31,-0.46,-5.48,-5.14,-6.29,28,9.09
323.06,-34.00,140.69,0.11,1.98,-1.86,5.48,5.56,5.91,0.20,0.31,-0.46,-5.27,-5.24,-6.38,28,22.39
328.63,-31.00,140.44,0.11,1.96,-1.86,5.26,5.67,5.98,0.20,0.32,-0.49,-5.05,-5.34,-6.47,28,0.0
331.56,-29.50,140.31,0.12,1.96,-1.86,5.04,5.74,6.03,0.20,0.29,-0.53,-4.61,-5.53,-6.65,28,10.39
334.56,-28.00,140.19,0.12,1.95,-1.86,4.80,5.80,6.09,0.27,0.21,-0.53,-4.38,-5.62,-6.72,28,12.3
337.63,-26.56,140.06,0.12,1.94,-1.86,4.65,5.84,6.19,0.17,0.29,-0.56,-4.15,-5.71,-6.80,28,8.12
340.75,-25.06,139.94,0.12,1.93,-1.85,4.18,6.01,6.30,0.25,0.22,-0.56,-3.92,-5.79,-6.86,28,10.51
343.94,-23.56,139.81,0.13,1.91,-1.85,3.94,6.09,6.34,0.24,0.22,-0.58,-3.69,-5.86,-6.93,28,11.33
230.94,-20.63,139.63,0.14,1.91,-1.85,3.74,6.16,6.41,0.28,0.22,-0.57,-3.22,-6.01,-7.04,28,12.55
230.25,-19.19,139.50,0.14,1.91,-1.85,3.49,6.20,6.44,0.27,0.19,-0.59,-2.98,-6.07,-7.09,28,8.36
229.63,-17.69,139.38,0.15,1.89,-1.85,3.27,6.23,6.48,0.31,0.18,-0.60,-2.74,-6.13,-7.13,28,10.31
229.00,-16.25,139.25,0.15,1.89,-1.84,2.81,6.34,6.55,0.30,0.15,-0.62,-2.50,-6.19,-7.17,28,11.46
227.75,-13.31,139.06,0.16,1.87,-1.83,2.58,6.41,6.59,0.32,0.16,-0.61,-2.26,-6.24,-7.20,28,11.0
227.13,-11.88,138.94,0.16,1.85,-1.83,2.40,6.43,6.67,0.37,0.13,-0.56,-2.02,-6.29,-7.23,28,10.9
226.75,-10.44,138.81,0.17,1.85,-1.82,2.16,6.49,6.68,0.37,0.14,-0.57,-1.78,-6.34,-7.26,28,10.16
226.13,-9.00,138.69,0.18,1.85,-1.82,1.92,6.53,6.72,0.41,0.15,-0.59,-1.30,-6.42,-7.29,28,10.52
225.56,-7.56,138.56,0.19,1.84,-1.82,1.50,6.62,6.74,0.44,0.16,-0.56,-1.05,-6.45,-7.30,28,11.02
224.94,-6.19,138.50,0.20,1.82,-1.80,1.26,6.61,6.72,0.45,0.12,-0.58,-0.81,-6.49,-7.30,28,9.15
224.31,-4.75,138.38,0.21,1.81,-1.80,1.02,6.63,6.71,0.44,0.11,-0.58,-0.57,-6.51,-7.30,28,10.82
223.38,-1.94,138.13,0.22,1.81,-1.79,0.81,6.64,6.56,0.47,0.10,-0.73,-0.33,-6.54,-7.29,28,12.01
222.75,-0.50,138.00,0.23,1.80,-1.79,10.72,4.30,-3.07,39.06,-9.84,-39.02,0.11,-6.55,-7.29,28,10.08
222.00,0.63,138.00,-0.03,1.34,-1.81,27.89,-20.41,-25.13,27.97,-26.62,-32.72,0.08,-6.20,-7.59,28,10.27
219.19,0.50,140.75,-4.88,-3.67,-3.81,12.72,-18.20,-15.73,13.05,-23.69,-23.85,0.33,-5.49,-8.11,28,10.78
209.31,1.94,150.69,-8.33,-4.67,-7.58,2.03,5.88,14.18,2.36,1.08,5.64,0.33,-4.79,-8.54,28,14.16
204.75,1.63,155.06,-7.64,-4.34,-7.29,3.95,0.60,4.02,4.23,-3.52,-4.86,0.11,-3.45,-9.17,28,9.89
200.50,0.63,159.38,-7.57,-4.77,-6.85,-22.58,14.67,-9.73,-26.72,5.96,-23.27,0.04,-2.83,-9.38,28,10.47
197.06,0.25,163.19,-6.87,-2.68,-5.74,-26.77,8.80,-13.88,11.26,29.37,-36.13,-0.24,-2.17,-9.55,28,10.73
197.50,-1.38,167.13,-7.14,-2.91,1.16,7.90,29.08,-15.30,7.37,27.57,-24.97,-0.53,-1.50,-9.67,28,13.2
198.81,-4.69,174.75,-6.49,-2.63,2.02,-1.91,28.25,-8.11,-2.72,27.36,-17.84,-0.80,-0.88,-9.73,28,7.9
199.81,-6.19,175.94,-1.94,-2.49,2.03,6.68,33.25,-7.26,-0.21,29.33,-12.36,-1.33,-0.69,-9.68,28,11.3
200.13,-7.81,175.88,0.22,-2.95,0.67,1.11,30.02,-2.67,0.43,14.39,-10.01,-1.61,-0.89,-9.63,28,10.6
199.69,-9.44,174.63,2.03,-2.99,-0.83,0.46,9.97,-1.76,-1.40,8.73,-11.31,-1.86,-1.23,-9.54,28,10.16
198.75,-10.94,172.63,3.84,-2.86,-2.46,-2.54,7.99,-1.36,-4.63,6.35,-10.80,-2.09,-1.63,-9.43,28,11.23
196.13,-13.50,167.63,3.83,-2.68,-2.56,-3.19,4.12,-1.73,-5.49,2.08,-11.05,-2.46,-2.40,-9.18,28,11.94
194.94,-14.50,165.31,3.50,-2.42,-2.29,-3.46,2.77,-0.41,-5.92,0.37,-9.60,-2.59,-2.70,-9.06,28,10.26
194.00,-15.31,163.31,2.96,-2.01,-1.85,-3.09,1.99,0.99,-5.81,-1.72,-8.10,-2.68,-2.94,-8.95,28,11.09
193.25,-15.88,161.75,1.64,-1.02,-0.97,-3.24,0.37,2.25,-5.98,-2.74,-6.63,-2.74,-3.11,-8.88,28,23.39
192.50,-16.38,159.88,1.17,-0.49,-0.58,-2.53,-0.07,1.73,-5.30,-3.30,-7.09,-2.76,-3.31,-8.80,28,0.76
192.50,-16.31,159.38,0.93,0.02,-0.21,-2.00,-0.61,1.44,-4.76,-3.92,-7.36,-2.73,-3.38,-8.78,28,20.08
192.63,-16.13,158.88,0.91,0.42,0.11,-1.26,0.29,0.89,-3.67,-2.80,-8.30,-2.68,-3.46,-8.77,28,1.42
193.00,-15.88,158.38,1.38,0.79,0.49,-0.90,0.98,0.23,-3.54,-2.58,-8.50,-2.63,-3.57,-8.74,28,13.8
194.00,-15.25,156.88,1.77,0.85,0.56,-0.85,0.90,-0.11,-3.43,-2.80,-8.81,-2.53,-3.87,-8.64,28,22.16
194.56,-14.94,155.81,2.17,0.90,0.56,-1.51,0.89,0.54,-4.52,-3.12,-7.25,-2.46,-4.07,-8.57,28,0.0
195.19,-14.56,154.56,2.53,0.97,0.53,-2.05,0.94,1.31,-4.44,-3.29,-6.40,-2.40,-4.29,-8.48,28,34.52
195.81,-14.13,153.13,3.09,1.23,0.44,-2.12,0.25,2.63,-4.44,-4.28,-5.74,-2.32,-4.53,-8.37,28,0.56
197.06,-13.06,149.88,3.20,1.40,0.36,-2.22,-0.24,2.72,-4.45,-5.03,-5.53,-2.22,-4.78,-8.26,28,9.37
197.69,-12.44,148.25,3.22,1.51,0.31,-2.28,0.36,2.91,-4.40,-4.67,-5.22,-2.11,-5.03,-8.14,28,0.0
198.31,-11.81,146.63,3.16,1.55,0.33,-2.05,0.16,2.79,-4.06,-5.11,-5.22,-1.91,-5.50,-7.88,28,11.63
199.00,-11.25,145.00,3.10,1.56,0.39,0.63,-1.01,1.38,-1.18,-6.74,-6.35,-1.82,-5.73,-7.74,28,11.2
199.75,-10.69,143.44,3.00,1.47,0.57,-0.10,0.03,2.15,-1.84,-5.91,-5.44,-1.74,-5.94,-7.59,28,11.31
201.25,-9.88,140.44,2.90,1.29,0.61,0.11,0.56,2.11,-1.57,-5.58,-5.33,-1.68,-6.14,-7.45,28,10.73
202.00,-9.63,139.00,2.78,1.14,0.69,-0.07,0.52,0.81,-1.72,-5.81,-6.48,-1.64,-6.33,-7.30,28,10.22
202.75,-9.50,137.63,2.68,1.04,0.76,-0.73,0.98,0.78,-2.89,-5.78,-5.89,-1.60,-6.67,-7.00,28,11.0
203.56,-9.38,136.38,2.52,1.04,0.82,-1.52,0.34,0.75,-3.11,-6.47,-6.11,-1.58,-6.81,-6.86,28,10.72
358.25,-9.25,135.19,2.36,1.12,0.96,-1.73,0.41,-0.14,-3.31,-6.54,-6.86,-1.57,-6.96,-6.72,28,8.97
1.13,-9.31,132.81,2.42,1.01,1.16,-1.03,0.16,-0.03,-2.62,-6.93,-6.61,-1.59,-7.09,-6.57,28,36.25
2.06,-9.56,131.56,2.49,0.86,1.35,1.48,1.18,-0.47,-0.14,-6.04,-6.89,-1.68,-7.36,-6.24,28,9.3
2.81,-9.88,130.25,2.57,0.77,1.45,1.10,0.39,-1.29,-0.52,-6.74,-7.43,-1.75,-7.50,-6.06,28,0.32
3.44,-10.25,128.94,2.67,0.65,1.52,1.18,0.21,-1.28,-0.65,-7.41,-7.16,-1.84,-7.63,-5.87,28,8.15
3.81,-10.81,127.56,2.75,0.52,1.60,0.50,-0.02,-0.93,-1.44,-7.78,-6.60,-1.94,-7.75,-5.67,28,0.0
4.13,-11.38,126.13,2.87,0.48,1.69,0.01,0.46,-0.72,-2.02,-7.41,-6.19,-2.04,-7.88,-5.46,28,11.39
4.81,-12.56,123.25,2.91,0.54,1.63,-0.26,0.67,-0.28,-2.40,-7.32,-5.54,-2.22,-8.11,-5.03,28,12.93
5.31,-13.13,121.81,2.96,0.62,1.51,-0.72,0.93,-0.25,-2.79,-7.18,-5.19,-2.30,-8.22,-4.81,28,10.04
6.00,-13.56,120.25,3.03,0.70,1.37,-0.49,1.04,-0.37,-2.83,-7.78,-5.75,-2.37,-8.34,-4.57,28,9.73
6.75,-14.00,118.75,3.10,0.75,1.31,0.10,0.12,-2.25,-2.34,-8.31,-6.59,-2.44,-8.44,-4.34,28,9.94
7.50,-14.44,117.19,3.18,0.87,1.38,1.05,-0.62,-3.24,-1.47,-9.17,-7.34,-2.52,-8.54,-4.10,28,12.03
9.00,-15.38,114.13,3.12,0.91,1.38,1.38,-0.75,-3.36,-1.21,-9.38,-7.23,-2.68,-8.70,-3.63,28,11.15
9.75,-15.88,112.63,3.05,0.93,1.37,1.63,-1.14,-2.86,-1.04,-9.84,-6.49,-2.76,-8.76,-3.40,28,10.31
10.38,-16.38,111.19,2.94,0.90,1.34,0.78,-2.89,-1.17,-1.98,-11.66,-4.58,-2.84,-8.82,-3.19,28,12.16
11.00,-16.88,109.88,2.78,0.82,1.24,0.24,-4.66,0.11,-2.66,-13.53,-2.88,-2.91,-8.87,-2.99,28,9.74
12.00,-17.56,107.56,2.23,0.54,0.78,0.55,-3.59,-0.09,-2.41,-12.50,-2.91,-2.96,-8.91,-2.82,28,12.0
12.38,-17.81,106.56,1.94,0.45,0.66,1.03,-1.84,-0.87,-1.97,-10.78,-3.53,-3.00,-8.94,-2.66,28,10.38
12.75,-18.13,105.69,1.84,0.45,0.65,0.99,-0.84,-1.21,-2.06,-9.81,-3.73,-3.10,-8.99,-2.37,28,10.0
13.06,-18.44,104.81,1.78,0.41,0.67,2.25,-1.92,-3.94,-0.89,-10.93,-6.18,-3.15,-9.01,-2.23,28,12.15
13.38,-18.69,103.94,1.76,0.39,0.55,2.12,-0.25,-3.23,-1.06,-9.28,-5.32,-3.19,-9.03,-2.09,28,10.68
14.06,-19.19,102.13,1.76,0.34,0.51,2.45,-2.75,-4.37,-0.77,-11.80,-6.32,-3.22,-9.05,-1.95,28,10.12
14.50,-19.38,101.25,1.75,0.34,0.44,2.84,-1.79,-4.15,-0.41,-10.86,-5.97,-3.26,-9.06,-1.81,28,23.48
14.81,-19.56,100.38,1.72,0.31,0.39,2.42,-3.01,-3.45,-1.24,-13.61,-4.85,-3.31,-9.10,-1.53,28,10.14
15.19,-19.69,99.56,1.63,0.28,0.29,2.22,-4.40,-2.88,-1.09,-13.52,-4.29,-3.31,-9.11,-1.41,28,0.0
15.63,-19.75,98.75,1.25,0.14,-0.10,2.22,-2.66,-2.69,-1.08,-11.80,-4.00,-3.30,-9.13,-1.30,28,20.77
16.88,-19.56,97.56,1.05,0.10,-0.20,1.12,-0.10,-3.73,-2.16,-9.26,-4.95,-3.28,-9.15,-1.21,28,11.19
17.25,-19.44,97.00,0.97,0.11,-0.19,1.42,0.49,-3.69,-1.84,-8.68,-4.83,-3.27,-9.17,-1.13,28,0.0
17.63,-19.31,96.50,0.94,0.09,-0.21,1.53,0.47,-3.96,-1.15,-10.04,-4.57,-3.23,-9.20,-0.97,28,23.33
17.94,-19.19,96.06,0.88,0.06,-0.23,2.14,-0.93,-3.66,-1.06,-10.15,-4.57,-3.21,-9.22,-0.90,28,0.0
18.25,-19.06,95.63,0.78,0.01,-0.22,2.07,-0.89,-3.93,-1.11,-10.12,-4.78,-3.19,-9.23,-0.85,28,21.21
18.75,-18.88,94.94,0.53,-0.02,-0.13,1.70,-0.73,-4.14,-1.47,-9.97,-4.94,-3.18,-9.24,-0.80,28,2.6
18.88,-18.88,94.69,0.41,-0.02,-0.06,1.14,0.20,-4.77,-2.23,-9.53,-5.54,-3.17,-9.24,-0.73,28,9.45
18.94,-18.88,94.50,0.35,0.03,-0.00,0.58,-0.41,-4.89,-2.58,-9.66,-5.60,-3.17,-9.25,-0.71,28,11.8
19.06,-18.88,94.38,0.28,0.05,-0.03,1.19,-1.68,-5.71,-1.97,-10.94,-6.41,-3.16,-9.25,-0.69,28,12.0
19.19,-18.81,94.25,0.08,0.09,-0.17,1.47,-2.27,-6.10,-1.67,-11.53,-6.79,-3.14,-9.26,-0.69,28,10.28
19.56,-18.56,94.31,-0.03,0.14,-0.22,1.87,-2.68,-6.46,-1.25,-11.94,-7.16,-3.12,-9.26,-0.69,28,9.25
19.81,-18.44,94.44,-0.16,0.20,-0.27,2.20,-2.85,-6.56,-0.69,-11.96,-7.25,-3.06,-9.28,-0.75,28,12.44
20.06,-18.19,94.63,-0.33,0.26,-0.35,2.37,-2.68,-6.49,-0.35,-11.67,-7.55,-3.02,-9.29,-0.81,28,11.06
20.50,-17.94,94.94,-0.53,0.26,-0.49,3.07,-2.43,-7.25,0.11,-11.74,-8.13,-2.96,-9.30,-0.88,28,19.48
21.13,-17.13,95.94,-0.97,0.07,-0.79,4.39,-2.58,-8.74,1.49,-11.90,-9.71,-2.89,-9.31,-0.97,28,6.24
21.31,-16.69,96.56,-1.21,-0.09,-0.83,5.10,-2.51,-9.39,2.94,-12.05,-10.91,-2.75,-9.33,-1.20,28,8.32
21.38,-16.25,97.38,-1.48,-0.22,-0.77,5.69,-2.72,-9.70,4.26,-12.43,-11.96,-2.69,-9.32,-1.35,28,9.89
21.25,-15.94,98.25,-1.75,-0.30,-0.62,6.96,-3.10,-10.60,4.79,-12.44,-12.90,-2.65,-9.31,-1.53,28,12.01
20.94,-15.69,99.31,-2.32,-0.20,-0.42,7.75,-3.14,-11.96,5.12,-12.43,-13.69,-2.62,-9.28,-1.73,28,10.87
20.38,-15.25,102.00,-2.58,-0.12,-0.50,7.84,-3.56,-12.20,5.16,-13.29,-16.39,-2.52,-9.21,-2.21,28,22.06
20.19,-14.88,103.50,-2.77,-0.12,-0.70,7.68,-4.08,-14.18,4.99,-13.08,-17.14,-2.43,-9.17,-2.46,28,1.19
20.06,-14.38,105.00,-2.94,-0.23,-1.00,7.93,-4.83,-14.68,5.59,-13.95,-17.41,-2.33,-9.12,-2.73,28,12.66
19.63,-13.06,108.25,-3.20,-0.67,-1.51,9.18,-5.27,-15.94,6.96,-14.34,-18.93,-2.22,-9.06,-2.99,28,9.23
19.31,-12.38,109.94,-3.34,-0.79,-1.63,9.54,-5.30,-16.80,7.77,-14.15,-21.00,-1.98,-8.91,-3.56,28,11.5
18.94,-11.69,111.75,-3.51,-0.87,-1.64,9.76,-5.23,-17.44,6.80,-14.21,-23.14,-1.89,-8.81,-3.85,28,11.09
18.38,-11.06,113.63,-3.69,-1.00,-1.55,8.69,-5.40,-19.28,5.71,-14.53,-23.57,-1.83,-8.68,-4.16,28,11.15
17.31,-10.75,115.56,-4.10,-1.50,-0.79,7.86,-7.00,-19.83,6.03,-15.53,-24.31,-1.82,-8.52,-4.48,28,12.61
13.38,-11.13,119.88,-4.30,-1.70,-0.07,7.42,-7.56,-19.64,5.52,-15.89,-24.44,-2.05,-8.10,-5.11,28,10.58
10.19,-12.06,122.25,-4.43,-1.84,0.82,6.03,-10.21,-20.66,3.98,-18.32,-25.78,-2.29,-7.84,-5.41,28,12.65
6.06,-13.50,124.56,-4.39,-2.03,1.76,2.20,-15.32,-19.27,0.04,-24.73,-23.89,-2.62,-7.56,-5.65,28,9.45
0.88,-15.50,126.75,-3.18,-2.53,3.90,0.03,-15.30,-20.12,-3.01,-22.58,-25.93,-3.04,-7.28,-5.81,28,12.16
348.44,-21.06,130.06,-2.37,-2.78,4.74,0.38,-14.21,-21.71,-3.14,-21.21,-27.60,-3.53,-6.99,-5.89,28,11.83
341.38,-24.50,131.25,-1.69,-3.27,5.32,-1.44,-16.21,-22.55,-5.51,-22.91,-28.44,-4.07,-6.70,-5.88,28,14.5
333.75,-28.44,132.06,-1.03,-4.08,5.91,-1.60,-15.67,-20.03,-6.02,-17.13,-19.64,-5.35,-6.06,-5.54,28,7.6
325.63,-33.06,132.44,0.52,-6.12,7.38,2.40,-5.69,-12.40,-3.69,-11.37,-17.57,-6.09,-5.67,-5.17,28,13.1
309.44,-44.25,131.88,0.98,-6.92,7.99,5.38,-1.23,-9.62,-1.45,-6.46,-14.31,-7.56,-4.68,-4.12,28,11.87
301.75,-50.44,131.31,1.00,-7.43,8.35,8.35,4.53,3.04,0.79,-0.15,-1.07,-8.20,-4.06,-3.50,28,10.09
294.56,-56.75,130.69,0.85,-7.65,8.50,12.31,3.98,4.61,1.76,-0.64,0.23,-8.75,-3.39,-2.83,28,21.28
287.88,-63.19,129.88,0.70,-7.84,8.53,12.37,2.96,1.03,3.18,0.29,-1.10,-9.19,-2.67,-2.13,28,0.0
276.38,-75.94,126.56,0.72,-7.75,8.51,12.34,2.85,0.95,2.83,0.94,-0.46,-9.51,-1.91,-1.41,28,13.82
271.38,-82.19,121.31,0.71,-7.75,8.49,12.73,1.63,1.94,3.01,0.51,1.25,-9.71,-1.12,-0.68,28,9.49
266.75,-88.00,1.94,0.65,-7.75,8.45,12.77,-0.60,-0.36,2.97,-0.94,-0.32,-9.76,0.47,0.77,28,22.57
262.44,-84.63,-2.75,0.73,-7.71,8.47,12.69,-1.27,-1.20,3.08,0.00,0.29,-9.60,1.27,1.49,28,10.84
258.44,-78.44,-40.38,0.70,-7.69,8.43,12.05,-2.82,-1.82,2.71,-0.76,0.36,-9.33,2.05,2.18,28,0.0
251.19,-65.81,-44.69,0.72,-7.68,8.43,11.79,-2.91,-2.77,2.85,-0.09,0.08,-8.94,2.82,2.85,28,20.36
247.81,-59.56,-45.56,0.71,-7.66,8.40,11.09,-3.88,-3.37,2.64,-0.33,0.10,-8.45,3.55,3.47,28,9.98
244.63,-53.25,-46.25,0.72,-7.64,8.37,10.46,-4.90,-3.99,2.64,-0.47,0.00,-7.17,4.87,4.57,28,16.99
241.63,-47.00,-46.81,0.73,-7.61,8.35,8.97,-6.04,-5.15,2.57,-0.58,-0.11,-6.40,5.45,5.03,28,8.36
235.81,-34.50,-47.69,0.73,-7.60,8.34,8.06,-6.78,-5.54,2.51,-0.80,-0.10,-5.55,5.97,5.43,28,7.93
233.00,-28.25,-48.06,0.73,-7.58,8.34,7.14,-7.19,-5.94,2.50,-0.76,-0.18,-4.64,6.42,5.76,28,0.0
230.25,-22.00,-48.44,0.73,-7.57,8.33,6.11,-7.60,-6.20,2.46,-0.88,-0.29,-2.66,7.10,6.20,28,11.68
227.56,-15.75,-48.81,0.73,-7.57,8.34,4.14,-8.22,-6.63,2.51,-0.90,-0.31,-1.62,7.32,6.31,28,11.67
224.88,-9.56,-49.19,0.72,-7.55,8.33,3.14,-8.44,-6.65,2.57,-0.98,-0.31,-0.57,7.45,6.34,28,9.8
222.19,-3.31,-49.56,0.72,-7.54,8.33,2.09,-8.51,-6.70,2.59,-1.01,-0.41,0.49,7.50,6.29,28,10.01
216.81,9.06,-50.38,0.72,-7.53,8.34,1.09,-8.46,-6.61,2.64,-0.99,-0.45,1.55,7.46,6.16,28,11.26
214.13,15.31,-50.88,0.71,-7.52,8.33,0.06,-8.39,-6.48,2.67,-1.05,-0.55,3.59,7.12,5.69,28,10.99
211.31,21.50,-51.38,0.71,-7.51,8.34,-0.92,-8.18,-6.24,2.75,-1.05,-0.62,4.56,6.83,5.34,28,11.46
208.50,27.69,-51.94,0.71,-7.50,8.34,-1.80,-7.89,-5.97,2.77,-1.05,-0.68,5.47,6.46,4.93,28,10.42
205.56,33.88,-52.63,0.71,-7.49,8.34,-3.53,-7.10,-5.18,2.78,-1.08,-0.71,6.31,6.02,4.46,28,10.32
202.56,40.06,-53.38,0.71,-7.46,8.35,-4.29,-6.59,-4.72,2.79,-1.08,-0.78,7.08,5.51,3.94,28,12.0
196.25,52.44,-55.63,0.70,-7.46,8.36,-5.01,-6.00,-4.17,2.75,-1.06,-0.79,8.36,4.30,2.76,28,11.26
192.81,58.56,-57.25,0.71,-7.44,8.35,-5.61,-5.38,-3.56,2.71,-1.10,-0.81,8.86,3.62,2.11,28,9.15
189.25,64.63,-59.69,0.71,-7.41,8.35,-6.14,-4.73,-2.93,2.64,-1.09,-0.86,9.25,2.90,1.44,28,21.3
185.50,70.69,-63.50,0.71,-7.40,8.36,-6.88,-3.20,-1.60,2.65,-1.05,-0.85,9.53,2.14,0.75,28,0.68
177.13,81.94,-87.69,0.71,-7.39,8.36,-7.12,-2.43,-0.89,2.58,-1.06,-0.84,9.71,1.37,0.05,28,11.83
172.50,84.88,-176.56,0.71,-7.38,8.37,-7.29,-1.62,-0.15,2.47,-1.04,-0.79,9.76,0.58,-0.64,28,11.69
167.50,82.00,170.88,0.72,-7.37,8.37,-7.27,-0.78,0.56,2.43,-1.00,-0.78,9.71,-0.21,-1.34,28,12.01
162.13,76.63,153.56,0.72,-7.35,8.37,-6.91,0.85,1.94,2.35,-0.92,-0.74,9.26,-1.78,-2.68,28,9.91
156.19,70.81,146.38,0.74,-7.33,8.37,-6.63,1.68,2.49,2.24,-0.85,-0.81,8.87,-2.53,-3.31,28,11.38
142.63,58.69,140.06,0.75,-7.32,8.37,-6.20,2.43,3.10,2.17,-0.82,-0.79,8.38,-3.26,-3.90,28,10.03
134.75,52.63,138.38,0.76,-7.31,8.37,-5.66,3.09,3.62,2.12,-0.85,-0.82,7.79,-3.95,-4.44,28,10.37
126.13,46.50,137.06,0.77,-7.30,8.38,-5.08,3.75,4.16,2.03,-0.83,-0.78,6.35,-5.17,-5.38,28,11.02
116.56,40.38,136.06,0.78,-7.30,8.38,-4.37,4.39,4.59,1.90,-0.82,-0.79,5.52,-5.70,-5.75,28,10.94
106.13,34.25,135.25,0.79,-7.28,8.38,-2.78,5.37,5.28,1.84,-0.78,-0.78,4.62,-6.15,-6.07,28,9.53
94.69,28.13,134.56,0.80,-7.28,8.38,-1.99,5.74,5.53,1.68,-0.79,-0.77,3.67,-6.54,-6.31,28,8.98
82.44,22.00,133.94,0.82,-7.26,8.37,-1.10,6.05,5.80,1.58,-0.80,-0.67,2.68,-6.85,-6.48,28,11.57
